,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000102854,8752.31490750266,1.24416506474224,0.882506515753516,1.40980836122204,0.158596277077265,0.649755480073863
ENSG00000102858,3184.39429597526,0.660846677170254,0.266185380471318,2.48265579424435,0.0130407028957973,0.245908799262913
ENSG00000102870,1033.33686775445,0.379367816240327,0.244067232330884,1.55435784073634,0.120099083683006,0.591998463134351
ENSG00000102871,1656.78224676658,-0.151666183647704,0.113193158823644,-1.33988825140927,0.180281678245767,0.67372624955518
ENSG00000102878,1482.91958607174,-0.0215509936653884,0.359757432326845,-0.0599042347117072,0.952231907142135,0.989027636898785
ENSG00000102879,3504.80013901263,-0.746337730351529,0.420259040210081,-1.77589928815915,0.0757495183205242,0.509971101741896
ENSG00000102882,2073.07295219487,-0.138250216935622,0.216758303111192,-0.637808171365424,0.523598559714845,0.888913201454071
ENSG00000102886,137.571329901992,-0.474273459582626,0.251216998301244,-1.88790353674199,0.059038901666366,0.466275895029358
ENSG00000102890,1406.60600586434,-0.169929611531514,0.357848636331835,-0.474864493751871,0.634883560468112,0.925410375587096
ENSG00000102893,2328.72012425689,0.0697032306930362,0.216711723926993,0.321640331357976,0.74772518609112,0.955403004102686
ENSG00000102897,477.204617329294,-0.249755232602222,0.209997127576887,-1.18932689929665,0.234311054179939,0.727142530776123
ENSG00000102898,2265.34807871315,-0.27351697025747,0.20059256640884,-1.36354489677349,0.172710844883869,0.664734278230117
ENSG00000102900,1208.18982456444,-0.332309663689019,0.277692151347746,-1.19668367318339,0.231429873116995,0.723992489748792
ENSG00000102901,1764.94884590089,-0.0503372998570945,0.171190471752098,-0.294042649347846,0.768725313669281,0.960790832636389
ENSG00000102904,113.866146309009,-1.00314940342997,0.608050703392617,-1.649779200703,0.0989881043411581,0.556624871188873
ENSG00000102908,1707.30189429488,-0.0311423457345773,0.253221321858039,-0.122984689859712,0.902119221645875,0.981552018612555
ENSG00000102910,2519.95920080697,0.0437561101466421,0.170240648472154,0.257025043897193,0.797159440118214,0.964279112908073
ENSG00000102921,1922.19245430573,-0.00627320734816078,0.179600476093651,-0.0349286788354039,0.97213661215722,0.993398875243738
