,log2FoldChange,logCPM,LR,PValue,padj
ENSG00000270532,0.528352842309751,-1.02362530171636,0.701759650411626,0.402193057176478,0.842944367101236
ENSG00000278743,0.65402332058252,-0.629600192443134,0.702408294358964,0.401975653778505,0.842944367101236
ENSG00000287419,0.744706330001116,-1.63559903658831,0.702886012735139,0.401815648066357,0.842944367101236
ENSG00000287966,-0.678229885140355,0.32522050515875,0.702132787889255,0.402067973297949,0.842944367101236
ENSG00000288905,0.893982900710043,0.722597353423431,0.703789755560507,0.401513203992929,0.842944367101236
ENSG00000289294,-0.637188749103394,1.67071518773686,0.703903741318284,0.401475081330511,0.842944367101236
ENSG00000164251,0.626482278896722,4.68511051534811,0.701568704846206,0.402257088215839,0.842972781431228
ENSG00000158987,-0.419501714146766,4.61720307487684,0.701256505302396,0.40236181209942,0.842990247069591
ENSG00000227953,-0.761514358942097,-0.050444081577162,0.701307064990459,0.402344849720229,0.842990247069591
ENSG00000230409,0.465524657859003,2.60747225535689,0.70126651905906,0.402358452479907,0.842990247069591
ENSG00000261186,0.852423291761126,-1.22987629984315,0.700933774847734,0.402470110156863,0.843149814770489
ENSG00000152291,0.363588641834632,7.77658088230215,0.700767509629621,0.402525920019339,0.843199406271249
ENSG00000066044,0.324568753218354,6.10026707217958,0.69853640916628,0.403275919386859,0.843272394119678
ENSG00000102893,-0.359515426647086,6.13934467891922,0.699847621380449,0.402834900404641,0.843272394119678
ENSG00000106278,1.03957928243126,3.99674940215973,0.698597354070579,0.403255405327952,0.843272394119678
ENSG00000111647,0.381115476449676,4.23989890108587,0.699277756562108,0.403026484961741,0.843272394119678
ENSG00000113749,0.641694777192207,2.87140271076464,0.700542107573565,0.402601598190672,0.843272394119678
ENSG00000125457,-0.381325577666349,4.38888315567253,0.699677962354453,0.402891924716593,0.843272394119678
ENSG00000148459,-0.563739928066793,1.73156735422794,0.700171402223999,0.402726106612225,0.843272394119678
ENSG00000164669,0.897564859286479,-0.282634312101057,0.700049744613462,0.402766979841469,0.843272394119678
ENSG00000178922,0.426534510460695,5.25417810887562,0.698749822373653,0.403204091143777,0.843272394119678
ENSG00000183542,-0.959780977731949,-0.938941105553255,0.699125184614719,0.403077801094454,0.843272394119678
ENSG00000185467,0.815977341901813,0.983069735074119,0.69884569395057,0.403171829820256,0.843272394119678
ENSG00000188242,0.467388087330915,3.9332621583936,0.698959959502885,0.403133383730937,0.843272394119678
ENSG00000188848,-0.969572335465124,-0.300189110219795,0.699432535629299,0.402974436204549,0.843272394119678
ENSG00000198042,0.370491542334915,3.79369453982312,0.698581264004002,0.403260821097779,0.843272394119678
ENSG00000213654,-0.472805504971941,5.38934711961144,0.698689839171809,0.403224277739807,0.843272394119678
ENSG00000213672,0.403871904514605,4.65504085862054,0.69913937817336,0.403073026823767,0.843272394119678
ENSG00000233056,-1.10383138977203,-1.40684180340577,0.700118470294488,0.402743889376606,0.843272394119678
ENSG00000233406,-1.16687117120434,-2.37926606267704,0.699894521203415,0.402819138918087,0.843272394119678
ENSG00000234964,0.663247777976586,1.99599437072233,0.698528376660853,0.403278623242099,0.843272394119678
ENSG00000235091,-1.67274288841051,-3.09955235348911,0.700443428977042,0.402634735796698,0.843272394119678
ENSG00000242808,0.897765174733781,1.07229082991773,0.700176083850813,0.402724533849706,0.843272394119678
ENSG00000279254,-0.691056499601354,-1.08177971738525,0.698464885363485,0.403299996242471,0.843272394119678
ENSG00000280063,-0.523566970314292,1.72669923748644,0.698537827621255,0.403275441917542,0.843272394119678
ENSG00000034533,-0.520617258223158,2.81918486101307,0.698139005252996,0.40340972285169,0.843365974858827
ENSG00000111731,0.34980429730875,5.21312205671528,0.697759332798555,0.403537616662641,0.843365974858827
ENSG00000122477,-0.757888501676688,0.327026693868921,0.697789754572078,0.40352736681955,0.843365974858827
ENSG00000141447,-0.439684353994979,5.08785318200488,0.697922534067999,0.403482634585088,0.843365974858827
ENSG00000213199,-0.613358825720485,1.32197730515071,0.698003762891439,0.40345527287668,0.843365974858827
ENSG00000237668,-0.823680378707401,-2.26602544995199,0.698034610683868,0.40344488258989,0.843365974858827
ENSG00000106799,0.451772965346803,5.80028731133292,0.697334376730144,0.403680834477116,0.843598092726093
ENSG00000235440,0.90689938223922,-2.52907623928056,0.69721631621216,0.403720636136434,0.843614075367284
ENSG00000005059,0.430766044099225,4.03787736814749,0.69600295981888,0.404130025839597,0.843775924743833
ENSG00000086288,1.07197171130139,-1.58808642622123,0.695836936315946,0.404186089687318,0.843775924743833
ENSG00000158062,-0.410336741638176,5.88220348770205,0.696421898948046,0.403988606271984,0.843775924743833
ENSG00000163947,-0.435014705991692,4.96674802539228,0.696387078243379,0.404000357805065,0.843775924743833
ENSG00000167595,-0.445638461826388,3.82044471153383,0.696001546476866,0.404130503057847,0.843775924743833
ENSG00000172058,-0.574106454863178,3.43239757738103,0.696497622828446,0.403963052171586,0.843775924743833
ENSG00000176444,-0.343516703210886,5.88959849843134,0.69591238111428,0.404160611613285,0.843775924743833
ENSG00000224271,1.39757332748118,0.532717111231947,0.696093709301813,0.404099385783883,0.843775924743833
ENSG00000251209,-0.977199105807675,-0.111226029359884,0.696162252854016,0.404076245437379,0.843775924743833
ENSG00000262966,-1.02710913905585,-2.08916934932894,0.695747878568476,0.404216167934796,0.843775924743833
ENSG00000266993,-0.63687064200155,-0.087263440810649,0.696106842888728,0.404094951726993,0.843775924743833
ENSG00000276148,-0.645505139023728,-1.25750077859805,0.695964633613755,0.404142967063759,0.843775924743833
ENSG00000289346,1.72999684536355,-1.47176822462807,0.696144516275989,0.404082233132009,0.843775924743833
ENSG00000236305,-0.931305232287078,-2.44827803825504,0.695399849492668,0.404333742133214,0.843954207824117
ENSG00000129667,0.38452977506639,5.52616066890158,0.695162552358346,0.40441393651134,0.84405444692133
ENSG00000219470,-0.768187530881309,-1.35697711214156,0.695003659719617,0.404467647123117,0.844099400061185
ENSG00000070756,-0.509870405367712,10.0895329074191,0.694154859785559,0.404754744061034,0.84413089254035
ENSG00000079689,-1.62004113014303,-3.15876367599877,0.694134523496514,0.404761626227352,0.84413089254035
ENSG00000118194,-0.861077229409591,2.29615011282358,0.69402695116333,0.404798033482862,0.84413089254035
ENSG00000171763,0.418344677482667,3.2658510759498,0.694007933499465,0.404804470402206,0.84413089254035
ENSG00000171862,0.419090358155973,6.42322574308912,0.69426584767589,0.404717186770264,0.84413089254035
ENSG00000173890,-0.475750257867305,4.16616851946577,0.694619200297744,0.404597649328253,0.84413089254035
ENSG00000186891,0.628452202526244,3.09417905558499,0.694563139192454,0.404616611083517,0.84413089254035
ENSG00000232187,-0.449812527304262,3.9302381785644,0.694168302299406,0.404750194966107,0.84413089254035
ENSG00000274944,-1.2666971362214,0.601504276866188,0.694578866454549,0.404611291462549,0.84413089254035
ENSG00000275066,0.320440916387645,5.7443531887544,0.694239585190232,0.404726073296724,0.84413089254035
ENSG00000163631,0.826037642475199,-1.54772102915533,0.693775386817045,0.404883192692922,0.844176387215657
ENSG00000261390,0.84027299231144,-1.6747157430959,0.69375339810362,0.404890637524177,0.844176387215657
ENSG00000277715,-0.624679811409453,-0.558738754097643,0.693363900407517,0.405022544882443,0.844384307515349
ENSG00000205542,-0.493809777257971,10.7425177601837,0.693214850168799,0.405073038861482,0.844422478993223
ENSG00000254854,1.03154024309464,-1.82092891916018,0.693042932729945,0.405131291013272,0.844476815946232
ENSG00000132554,-0.979123820146173,0.706179040591378,0.692874100054816,0.405188509836366,0.844528990512928
ENSG00000228335,0.573347181726645,-1.48142334835566,0.692762782549298,0.405226242737668,0.844540545770767
ENSG00000180861,1.57113601517296,1.52549218377719,0.692103458298234,0.405449836805868,0.844872318979872
ENSG00000237248,-0.74868158811736,1.01188416690115,0.692138075832496,0.405438092613904,0.844872318979872
ENSG00000178363,1.39414103459045,4.32370355907531,0.691798787090441,0.405553219655299,0.844886439899641
ENSG00000259933,0.886078740047655,-0.411142587512741,0.691918406169236,0.405512625205099,0.844886439899641
ENSG00000289470,0.784438888475507,-1.87500471659933,0.691806669773246,0.405550544371079,0.844886439899641
ENSG00000136295,0.431308141780955,7.49055280550614,0.691435770774149,0.405676450809451,0.845008974268622
ENSG00000176102,-0.471982244830951,4.41984330481973,0.691514421263024,0.405649747117365,0.845008974268622
ENSG00000104447,0.554131740214286,4.08799163332634,0.690641864534591,0.405946144580284,0.845103764164331
ENSG00000133392,0.705481640423793,7.60182535587431,0.690573524543652,0.405969372254229,0.845103764164331
ENSG00000158055,0.876851032073416,2.49477733218373,0.690543313577713,0.405979641099486,0.845103764164331
ENSG00000159166,0.603346196660935,6.89637986255472,0.69113908472707,0.405777205832152,0.845103764164331
ENSG00000231607,-0.560661237294976,2.4710223292992,0.690836259727078,0.405880083374246,0.845103764164331
ENSG00000250031,-0.693196736832995,-1.93247712369915,0.690758855915407,0.405906385583779,0.845103764164331
ENSG00000261227,-1.56499236742063,-3.84635767609787,0.690873875151292,0.405867302361018,0.845103764164331
ENSG00000264943,-0.844559282906085,-2.34416402721919,0.690770654305226,0.405902376269866,0.845103764164331
ENSG00000119723,-0.440780517660698,4.0282077827899,0.689950294203404,0.406181288010292,0.84512665724573
ENSG00000148943,0.376188203801697,4.47909300154833,0.689844929862364,0.406217130819283,0.84512665724573
ENSG00000163666,-0.706109552307967,-0.36248005331784,0.689921134807276,0.406191206981769,0.84512665724573
ENSG00000183850,-1.14068569962318,-0.883066507885053,0.690175159742566,0.406104808786697,0.84512665724573
ENSG00000232573,-0.414481712824852,4.10435004249234,0.690241313054665,0.406082313331998,0.84512665724573
ENSG00000233025,0.57225641329314,-1.51129419195722,0.690126891374655,0.406121223610312,0.84512665724573
ENSG00000267107,-0.667827619785821,2.77420071993105,0.690034562585147,0.406152624946813,0.84512665724573
ENSG00000269427,0.872882900421673,-1.12646602870144,0.68975323080457,0.406248328741211,0.84512665724573
ENSG00000132623,-0.488190615275536,3.42999770679417,0.688776087567698,0.406580990910866,0.845349509353228
ENSG00000144040,-0.471786248668069,4.24749422986877,0.689157041217687,0.406451250296563,0.845349509353228
ENSG00000157303,-0.667482335050275,2.16181844456657,0.689300063630462,0.406402557080646,0.845349509353228
ENSG00000181638,-0.508956318523832,3.92086720275179,0.688928907419516,0.40652893808601,0.845349509353228
ENSG00000185800,0.330496019082564,5.50643789861796,0.688848539748562,0.406556311352486,0.845349509353228
ENSG00000205837,1.13854380093769,-1.71797693434456,0.689148116555053,0.406454289057955,0.845349509353228
ENSG00000280339,-0.726934107395807,0.36594961807353,0.688855979020738,0.406553777419629,0.845349509353228
ENSG00000146729,-0.353337579876876,5.89516439620834,0.688407804356064,0.40670647399472,0.84535436307908
ENSG00000160014,-0.374753790623162,7.68785139857141,0.688392896864428,0.406711554534567,0.84535436307908
ENSG00000185090,-0.552545813073691,3.76652221149932,0.688390987979918,0.406712205097657,0.84535436307908
ENSG00000230061,1.37188018162861,-0.120533811563252,0.688490614693336,0.406678253552146,0.84535436307908
ENSG00000249825,-0.885785369190165,-0.933309096942481,0.688258186809826,0.406757468536048,0.845381471956613
ENSG00000124749,0.818749302800834,3.5437257508992,0.68786497312216,0.40689153321491,0.845437675919924
ENSG00000134508,-0.595290435008653,4.54352655103725,0.687611905458972,0.4069778498635,0.845437675919924
ENSG00000178741,-0.388265206199065,5.8933081959028,0.687672687056166,0.40695711595127,0.845437675919924
ENSG00000183054,0.690936529646225,3.29179124777686,0.687850841461767,0.406896352553552,0.845437675919924
ENSG00000243629,-1.223136138816,-1.96040524797427,0.687694718801012,0.406949600830327,0.845437675919924
ENSG00000244349,-1.05175089508408,-2.4721896096858,0.688067469822933,0.406822484675717,0.845437675919924
ENSG00000174010,0.463812448480196,3.46259167711735,0.687434484610799,0.407038380783702,0.845496476654421
ENSG00000261104,-1.16108237433297,-1.40213749032416,0.687161452892347,0.407131557153049,0.845623073545324
ENSG00000110880,0.424586764839246,7.21168960933187,0.68688238550817,0.407226825568113,0.845753995284618
ENSG00000115145,0.339197378366206,5.09797082065014,0.686151668175732,0.407476433605045,0.846205413051731
ENSG00000163958,-1.27704495778521,-1.93258624807549,0.685917026336458,0.407556633191162,0.846295553941659
ENSG00000177946,-0.501596290824646,3.44385517377953,0.68574160404286,0.407616606897159,0.846295553941659
ENSG00000187605,0.388160329163248,5.41993969532589,0.685775375501294,0.407605060041908,0.846295553941659
ENSG00000134873,0.929745533806676,2.37837914168069,0.685442519854288,0.407718888190078,0.84644092969165
ENSG00000276957,-0.903193082116465,-2.47484826483252,0.685213811154398,0.407797127739863,0.846536374753604
ENSG00000169398,-0.376240117929246,6.51196950531659,0.684919015765063,0.407898007522335,0.846678799316734
ENSG00000141738,0.462053625031459,5.15217618708096,0.684556837202905,0.408021996097426,0.846722350614525
ENSG00000147044,-0.41386470448589,5.7675106073313,0.684530149886239,0.408031134446012,0.846722350614525
ENSG00000168234,-0.497624101631953,4.07120400914541,0.68442569166324,0.40806690622065,0.846722350614525
ENSG00000187796,-0.566694449503885,4.0447715902884,0.684363518802357,0.4080881995332,0.846722350614525
ENSG00000197258,-0.478395975257733,2.89348096033659,0.684198005508422,0.408144893403281,0.846722350614525
ENSG00000258655,-0.62160165724331,1.86371596033761,0.684236929704017,0.408131559518495,0.846722350614525
ENSG00000264785,-2.02184111488263,-3.43165633260856,0.684652175905512,0.407989352392213,0.846722350614525
ENSG00000079739,0.40217557832508,6.04230674177813,0.684063753312859,0.408190887779565,0.846750816150574
ENSG00000082482,1.06827439064677,-1.28463993087181,0.683661162211301,0.408328859797948,0.846903106286068
ENSG00000133316,-0.400211788348913,4.88096649697914,0.683697766952854,0.408316312158421,0.846903106286068
ENSG00000171793,0.400418869086706,4.88135336938151,0.683270845061427,0.408462690726517,0.846912882613532
ENSG00000187764,-0.363954781905266,5.60107991304923,0.683486557254056,0.408388719939014,0.846912882613532
ENSG00000272595,-1.55246626638465,-2.71941531281015,0.683327304464868,0.408443328092986,0.846912882613532
ENSG00000273402,0.742018254375568,-1.54707251010596,0.68334183184799,0.408438346175339,0.846912882613532
ENSG00000104859,-0.346946787531277,6.00627488550351,0.68286865668184,0.408600659356974,0.84692396696125
ENSG00000108100,0.316540612855358,5.88183448122313,0.68301883168246,0.408549134606895,0.84692396696125
ENSG00000121769,-0.812034544902307,3.09379458148363,0.682502652237773,0.4087262747137,0.84692396696125
ENSG00000160326,-0.608492906098687,3.35000578246433,0.683113078313994,0.408516803639785,0.84692396696125
ENSG00000166226,0.376286532636126,6.67041838113534,0.682647378869149,0.408676596720317,0.84692396696125
ENSG00000225264,-0.677124242508384,-0.042788408116903,0.682540202472,0.408713384594715,0.84692396696125
ENSG00000230590,-0.327086596964973,5.66787511155784,0.682617624939695,0.408686809151647,0.84692396696125
ENSG00000257178,0.748278662834457,-1.35087047707239,0.6826420423656,0.408678428339099,0.84692396696125
ENSG00000091428,-0.641914059072535,2.72798537342065,0.682286832108602,0.408800372297172,0.846943727729067
ENSG00000137338,0.524502740933292,2.24405330719826,0.682343119913583,0.40878104508952,0.846943727729067
ENSG00000060558,0.434329788654375,5.28702280199444,0.681019943228375,0.409235731485156,0.847048763170313
ENSG00000089289,-0.335697268512267,5.52276028611908,0.681942367612949,0.408918678239941,0.847048763170313
ENSG00000114455,1.08108903151421,2.78309324078781,0.681548759467475,0.409053924050799,0.847048763170313
ENSG00000157322,0.652672135900153,0.840577021827612,0.681910581614568,0.408929597637909,0.847048763170313
ENSG00000160963,-0.866274865273241,-0.220868872376678,0.681516152078032,0.409065131065269,0.847048763170313
ENSG00000178115,-0.735219477126282,1.09451901360552,0.681036639957576,0.409229989322666,0.847048763170313
ENSG00000183444,-0.63237819085393,1.20903835405804,0.681120646837503,0.409201100360394,0.847048763170313
ENSG00000203747,0.510936611769539,6.81518393001029,0.681199203429887,0.409174088396558,0.847048763170313
ENSG00000225648,0.413150029917974,4.46552541511383,0.681826248289433,0.408958570617366,0.847048763170313
ENSG00000240563,0.902618812816502,-0.348716786370362,0.681425236069469,0.409096380873313,0.847048763170313
ENSG00000259732,0.79782896177178,-2.45234055918207,0.681011937835837,0.409238484657045,0.847048763170313
ENSG00000279652,-0.642143065910373,-0.999784835699853,0.681614073987843,0.409031477096962,0.847048763170313
ENSG00000118162,-0.558446788174018,2.97866824411243,0.680885324356764,0.40928203250691,0.847072074377518
ENSG00000133318,-0.379637120748889,6.86954973337079,0.680688456751884,0.409349757308004,0.847078601032424
ENSG00000225535,0.841199796937888,-2.07449181588351,0.68077946784404,0.409318446362572,0.847078601032424
ENSG00000116133,-0.51741188652049,8.53622021610995,0.680510868625653,0.409410863861359,0.847120388276435
ENSG00000163376,0.621576384325716,1.93141271608553,0.680442113727853,0.409434525431012,0.847120388276435
ENSG00000239827,-0.712508645413785,-1.22807209465259,0.680259186455705,0.409497488495418,0.847183851573432
ENSG00000086967,-0.966869670609373,1.01021215775655,0.680164907983727,0.409529944441429,0.847184195561757
ENSG00000196420,0.69878455000072,-1.91973962056399,0.679752091640278,0.409672103533429,0.847411461716065
ENSG00000004534,-0.352456656642761,6.75123993102207,0.67576391729267,0.411049231656614,0.847558973407785
ENSG00000011198,0.382385094599935,4.70843267638132,0.67508547680948,0.411284176958371,0.847558973407785
ENSG00000072736,-0.345324987444542,5.17579666227999,0.678686637320979,0.410039342970717,0.847558973407785
ENSG00000086504,0.352519545853086,5.48871889569432,0.675879030667856,0.41100938727488,0.847558973407785
ENSG00000099942,0.391449650978219,6.23605234479212,0.679027789539397,0.40992170241115,0.847558973407785
ENSG00000100726,-0.341061007074963,5.92914109388114,0.675133209351678,0.41126764061656,0.847558973407785
ENSG00000104918,0.931189929929054,1.02730282693985,0.676854729179571,0.410671895350571,0.847558973407785
ENSG00000116337,0.363147684341551,5.65801038135539,0.678574485652744,0.410078027413312,0.847558973407785
ENSG00000116922,0.403676885360895,3.81591520113584,0.677907519232971,0.410308194845532,0.847558973407785
ENSG00000117592,-0.370133143210111,7.10310870142744,0.67646630257339,0.410806202354589,0.847558973407785
ENSG00000128590,0.402591396061546,5.2238213947049,0.67792315898096,0.410302795456242,0.847558973407785
ENSG00000129195,-0.771872564081109,2.41330443596294,0.675664844570377,0.411083528414564,0.847558973407785
ENSG00000134954,0.577264369308501,7.05653547508147,0.678014861178706,0.410271138745423,0.847558973407785
ENSG00000136448,0.334173223737951,6.71853578908062,0.67544489099658,0.411159686479617,0.847558973407785
ENSG00000146457,0.386938309763283,6.59500212714156,0.677277261545077,0.410525868895907,0.847558973407785
ENSG00000147457,0.325217260144813,5.56620751844587,0.678221322150108,0.410199879060794,0.847558973407785
ENSG00000148341,0.332311808066003,6.72810360285255,0.677741276121253,0.410365594255784,0.847558973407785
ENSG00000150776,0.318149651464795,4.657403999649,0.675510034202659,0.41113712873394,0.847558973407785
ENSG00000154175,-0.653618585258726,5.08513476734535,0.6758011085928,0.411036357948929,0.847558973407785
ENSG00000154359,-0.445216651258173,4.65110066643452,0.676568246527808,0.410770946744266,0.847558973407785
ENSG00000162670,1.15529280242521,-0.548831962755277,0.675438117953657,0.411162031948971,0.847558973407785
ENSG00000167513,-0.851769191562998,4.45581601047918,0.678759497804791,0.410014214100087,0.847558973407785
ENSG00000168101,0.333168198146675,4.94636559769541,0.67833561655705,0.410160438350194,0.847558973407785
ENSG00000170445,0.320011667670534,5.71557018766598,0.678449486429557,0.410121149683159,0.847558973407785
ENSG00000176092,-0.763751071291052,3.36794287772159,0.676937634504753,0.410643237387233,0.847558973407785
ENSG00000178715,-1.04662017865801,-0.958906827202335,0.678393864324548,0.410140340357429,0.847558973407785
ENSG00000183020,-0.394257644173536,6.45330431704826,0.676645608033592,0.410744195534116,0.847558973407785
ENSG00000189127,-1.19060820953132,-0.133811333199262,0.675124166582791,0.411270773295475,0.847558973407785
ENSG00000203279,0.770165571028871,-1.24761058610934,0.676337617217026,0.410850712390856,0.847558973407785
ENSG00000213244,1.10890904894554,-2.1882738879674,0.676024286826774,0.41095911763596,0.847558973407785
ENSG00000223878,-0.6861709044296,-1.40653876462296,0.677410440155349,0.410479858433208,0.847558973407785
ENSG00000228196,0.596672743219642,-1.65056221150865,0.67524520745607,0.411228844119159,0.847558973407785
ENSG00000232759,-0.845974503400487,-0.405789866149944,0.678243320455252,0.410192287452889,0.847558973407785
ENSG00000249406,1.12428992544249,-2.52109197932117,0.67717403232853,0.41056153768111,0.847558973407785
ENSG00000253719,0.328538503582254,6.42451430879659,0.675827382361039,0.411027263684858,0.847558973407785
ENSG00000258725,-0.828598134379645,0.080864350384969,0.679240571206037,0.409848353382604,0.847558973407785
ENSG00000261717,0.715318255471524,-1.68534406819819,0.675390277050884,0.41117859956459,0.847558973407785
ENSG00000272540,0.544580611311835,1.38038742063082,0.675864032658257,0.411014578238411,0.847558973407785
ENSG00000278817,-0.601530795996893,3.36387117756187,0.675259108517626,0.411224029123513,0.847558973407785
ENSG00000279110,-0.713311402380727,0.048664763387807,0.675951680782358,0.410984243698095,0.847558973407785
ENSG00000279259,-0.619002624393436,-0.079270641947542,0.675589393640415,0.411109650663363,0.847558973407785
ENSG00000279778,-1.00640082760592,-1.47540833117215,0.678482739109754,0.410109677512562,0.847558973407785
ENSG00000280120,-0.61071636358376,0.914848929268766,0.675057104846632,0.411294006533823,0.847558973407785
ENSG00000280145,-0.973229798007457,0.896420350090467,0.679241254535754,0.40984811785969,0.847558973407785
ENSG00000286011,-0.947394994076713,-1.72805870945301,0.677473932175069,0.410457925920588,0.847558973407785
ENSG00000286403,-1.21084178510019,-0.73257128354755,0.676743581797666,0.410710320390754,0.847558973407785
ENSG00000287218,-0.726014888116507,-1.50924876889444,0.675426188501669,0.411166163103739,0.847558973407785
ENSG00000287920,-0.818542356779691,0.417755365652626,0.679053000639744,0.409913010759475,0.847558973407785
ENSG00000137040,0.358935609516931,4.70774360001774,0.674826584128082,0.411373884150204,0.847595446633395
ENSG00000140988,-0.464680303749196,10.4483785308815,0.674383979950177,0.411527314770162,0.847595446633395
ENSG00000196391,0.593902002714207,2.04512128863721,0.67442020191794,0.411514755103934,0.847595446633395
ENSG00000228887,-0.588059352112183,-0.395677672656135,0.674375271661637,0.411530334381036,0.847595446633395
ENSG00000262050,-0.780713434207296,-1.73450780794303,0.674752672977675,0.411399499902948,0.847595446633395
ENSG00000267348,-0.639376094872954,0.498043622700536,0.67435361701687,0.411537843300027,0.847595446633395
ENSG00000287382,0.781972490387601,-0.730674546906483,0.674511588021414,0.411483070241839,0.847595446633395
ENSG00000090060,0.395375890738264,7.28395954211087,0.674091748068804,0.411628664408433,0.84766016821775
ENSG00000211979,-1.26284874867035,-2.54730750266673,0.674076701987577,0.411633883571382,0.84766016821775
ENSG00000054965,0.32869597638958,5.60476679981793,0.673662343563382,0.411777653955059,0.847823142652349
ENSG00000165417,0.332405088925466,4.7143249536347,0.673711287767752,0.411760667878325,0.847823142652349
ENSG00000153832,0.61551169836713,2.14852326399233,0.673344265090346,0.411888068197942,0.847917398611959
ENSG00000253132,-1.73137149972185,-2.26705481320692,0.673433307367453,0.411857154648916,0.847917398611959
ENSG00000204351,-0.387148534835942,5.9866106598291,0.673206527498344,0.411935894443141,0.847927204360226
ENSG00000236773,-0.794862200058324,-1.86909881173395,0.673144405798624,0.411957467468834,0.847927204360226
ENSG00000157045,0.371182510067225,4.36900715500107,0.672662866709711,0.412124748238509,0.848204974861449
ENSG00000100321,-0.600229490230613,3.58176285625051,0.671854247187383,0.4124058781521,0.848314605293749
ENSG00000106025,0.55994706809903,4.55767079378099,0.671605971030537,0.41249225221239,0.848314605293749
ENSG00000117616,0.390991605945009,7.09100392573324,0.671682333725471,0.412465683162806,0.848314605293749
ENSG00000131591,0.364315498027149,4.42063429606204,0.671766139294942,0.41243652740232,0.848314605293749
ENSG00000144026,-0.39457993498222,5.01996151890543,0.672028952853539,0.412345114897332,0.848314605293749
ENSG00000162512,-0.498409524459085,6.67358800614629,0.671792825450144,0.412427243989902,0.848314605293749
ENSG00000169592,0.317781960869053,6.21457031239151,0.671924172312238,0.412381556358695,0.848314605293749
ENSG00000227879,-1.87197045473947,-2.14183951305505,0.671579844876298,0.41250134292555,0.848314605293749
ENSG00000287401,-1.03558002457842,-1.89661611035794,0.671866437117572,0.412401638022205,0.848314605293749
ENSG00000287542,0.913985240313578,1.01935074124683,0.671866542544159,0.412401601351035,0.848314605293749
ENSG00000180488,0.365668364357884,4.35164340600811,0.671186551907635,0.412638226712576,0.848529599048346
ENSG00000150347,0.418429310721394,5.78947831437354,0.670688881799752,0.412811534571304,0.848819453961387
ENSG00000102053,0.674867486629535,0.796451304320084,0.670533563946279,0.412865644213415,0.848864188325944
ENSG00000287232,0.954292484174789,-0.397566154113103,0.67040987910444,0.412908741033571,0.848886274760836
ENSG00000288568,-1.15074460316157,-2.19857994030249,0.67014787832445,0.413000054678137,0.849007477441845
ENSG00000105404,0.354869297828873,6.1810199382961,0.670042039770607,0.413036950442884,0.84901680263005
ENSG00000106384,-1.69172718069845,-2.87701591467975,0.669901417124681,0.413085979617411,0.849029008965715
ENSG00000107566,0.359595220267503,5.24737043036979,0.669750638383171,0.41313855934087,0.849029008965715
ENSG00000167302,-0.291117416059457,5.22231355902858,0.669561044854202,0.413204688626109,0.849029008965715
ENSG00000258461,-0.591895077993145,3.87131742028917,0.669650008566773,0.413173656576771,0.849029008965715
ENSG00000261625,0.841722057810044,-2.04624900920132,0.669661658031242,0.413169593301153,0.849029008965715
ENSG00000145794,0.862862835171416,0.807238015226738,0.669257897220842,0.413310457506296,0.849126916314861
ENSG00000276592,0.880915212087551,-1.99595741369755,0.669238961557546,0.41331706552796,0.849126916314861
ENSG00000228021,-1.51005256670545,-2.61752187114263,0.669101502300215,0.413365039677414,0.849158984185429
ENSG00000121966,-0.543664812250079,6.88141764281026,0.66888261523501,0.413441449625647,0.84919330811183
ENSG00000277728,0.644291801259879,-2.00117221269723,0.66886820470712,0.413446480840817,0.84919330811183
ENSG00000259081,-0.752411070259208,-1.62555095780819,0.668588974873051,0.413543987521901,0.849327092024432
ENSG00000234899,-0.996308076228674,-0.103925698500617,0.668364118854068,0.413622531638662,0.849421913165589
ENSG00000114626,0.379722924715396,5.79353774674774,0.66714069239794,0.414050271459302,0.849694482832856
ENSG00000118096,0.407968341371674,3.88551547264746,0.667190505258453,0.414032842897271,0.849694482832856
ENSG00000135446,0.424287667610613,6.56896150088167,0.66741142279443,0.413955561170117,0.849694482832856
ENSG00000171970,-0.548526890713175,2.05861513571878,0.666780672088764,0.414176267902176,0.849694482832856
ENSG00000179057,-1.03340918296806,-0.15255898301344,0.667075436358644,0.414073104934019,0.849694482832856
ENSG00000181085,-0.711902884768427,4.17711257185584,0.666934603623801,0.414122389487786,0.849694482832856
ENSG00000182628,0.453155089182996,4.43785609523367,0.667552085726566,0.413906365349167,0.849694482832856
ENSG00000183666,0.538199946715687,3.33025322592914,0.666804628323767,0.41416788216891,0.849694482832856
ENSG00000184545,0.482062872011271,4.38327418254962,0.667021351248962,0.414092031045376,0.849694482832856
ENSG00000221821,-0.488220748805223,2.41384928448726,0.667353823918907,0.413975708445762,0.849694482832856
ENSG00000235508,0.823915960859036,-0.852077639209618,0.667368249995214,0.413970662271323,0.849694482832856
ENSG00000267645,0.556884133779916,3.58079287138687,0.667225035065854,0.414020762218186,0.849694482832856
ENSG00000287222,-0.646963597455357,0.910563169185212,0.667176048721331,0.414037900849902,0.849694482832856
ENSG00000172175,0.35701857865084,5.12272837533583,0.666613607301255,0.414234754889245,0.849736295977505
ENSG00000221909,-0.481179620189676,2.89815550727159,0.666377687050007,0.414317367993413,0.849736295977505
ENSG00000227006,0.841912621627883,-2.54619297685039,0.666352477548223,0.414326197142974,0.849736295977505
ENSG00000229334,-0.795755051397451,0.270083450122775,0.666532744027407,0.414263068349194,0.849736295977505
